,V1,V2,consonant,underlying,fronted,rounded,high,group,model,Time,Attention,Loss
21713,a,H,g,ag-H,0,0,0,round_and_front,33,7,0.5602622628211975,0.08925700187683105
21714,e,H,g,eg-H,1,0,0,round_and_front,33,7,0.6233607530593872,0.05234510824084282
21715,o,H,g,og-H,0,1,1,round_and_front,33,7,0.8201701641082764,0.040378596633672714
21716,u,H,g,ug-H,0,1,1,round_and_front,33,7,0.8321900367736816,0.022217025980353355
21717,y,H,g,yg-H,1,1,1,round_and_front,33,7,0.738889217376709,0.024283060804009438
21718,ø,H,g,øg-H,1,1,1,round_and_front,33,7,0.7372832894325256,0.0438009537756443
21719,ɯ,H,g,ɯg-H,0,0,1,round_and_front,33,7,0.7282519340515137,0.030261239036917686
21720,i,L,g,ig-L,1,0,1,round_and_front,33,7,0.7769681215286255,0.028419366106390953
21721,a,L,g,ag-L,0,0,0,round_and_front,33,7,0.8563278317451477,0.05370278283953667
21722,e,L,g,eg-L,1,0,0,round_and_front,33,7,0.7988646030426025,0.021222656592726707
21723,o,L,g,og-L,0,1,1,round_and_front,33,7,0.8824169039726257,0.05867000296711922
21724,u,L,g,ug-L,0,1,1,round_and_front,33,7,0.8907924890518188,0.04855000972747803
21725,y,L,g,yg-L,1,1,1,round_and_front,33,7,0.7703728079795837,0.08634372800588608
21726,ø,L,g,øg-L,1,1,1,round_and_front,33,7,0.7789784073829651,0.09499438852071762
21727,ɯ,L,g,ɯg-L,0,0,1,round_and_front,33,7,0.9386947154998779,0.04687712714076042
21728,i,H,d,id-H,1,0,1,round_and_front,33,7,0.4973470866680145,0.007986272685229778
21729,a,H,d,ad-H,0,0,0,round_and_front,33,7,0.08109647780656815,0.03930942341685295
21730,e,H,d,ed-H,1,0,0,round_and_front,33,7,0.37884223461151123,0.012516344897449017
21731,o,H,d,od-H,0,1,1,round_and_front,33,7,0.40285125374794006,0.029168054461479187
21732,u,H,d,ud-H,0,1,1,round_and_front,33,7,0.4352356791496277,0.03243822976946831
21733,y,H,d,yd-H,1,1,1,round_and_front,33,7,0.6619710326194763,0.02870187722146511
21734,ø,H,d,ød-H,1,1,1,round_and_front,33,7,0.6080517172813416,0.016163771972060204
21735,ɯ,H,d,ɯd-H,0,0,1,round_and_front,33,7,0.6311808228492737,0.04140760004520416
21736,i,L,d,id-L,1,0,1,round_and_front,33,7,0.6749927997589111,0.03354671597480774
21737,a,L,d,ad-L,0,0,0,round_and_front,33,7,0.18583394587039948,0.03575247526168823
21738,e,L,d,ed-L,1,0,0,round_and_front,33,7,0.5817279815673828,0.015601187944412231
21739,o,L,d,od-L,0,1,1,round_and_front,33,7,0.3622193932533264,0.06512787193059921
21740,u,L,d,ud-L,0,1,1,round_and_front,33,7,0.349879652261734,0.05557131767272949
21741,y,L,d,yd-L,1,1,1,round_and_front,33,7,0.6736025214195251,0.05114803835749626
21742,ø,L,d,ød-L,1,1,1,round_and_front,33,7,0.6185460686683655,0.06770174950361252
21743,ɯ,L,d,ɯd-L,0,0,1,round_and_front,33,7,0.8210550546646118,0.10932626575231552
21744,i,H,b,ib-H,1,0,1,round_and_front,34,7,0.03440562263131142,0.02171025238931179
21745,a,H,b,ab-H,0,0,0,round_and_front,34,7,0.06145886331796646,0.030448829755187035
21746,e,H,b,eb-H,1,0,0,round_and_front,34,7,0.024468811228871346,0.0217916127294302
21747,o,H,b,ob-H,0,1,1,round_and_front,34,7,0.13593783974647522,0.026484033092856407
21748,u,H,b,ub-H,0,1,1,round_and_front,34,7,0.19333019852638245,0.03712112829089165
21749,y,H,b,yb-H,1,1,1,round_and_front,34,7,0.09559960663318634,0.055212512612342834
21750,ø,H,b,øb-H,1,1,1,round_and_front,34,7,0.05465037003159523,0.04953312501311302
21751,ɯ,H,b,ɯb-H,0,0,1,round_and_front,34,7,0.11228469759225845,0.02565009333193302
21752,i,L,b,ib-L,1,0,1,round_and_front,34,7,0.04916536435484886,0.0473204143345356
21753,a,L,b,ab-L,0,0,0,round_and_front,34,7,0.05269885063171387,0.031689006835222244
21754,e,L,b,eb-L,1,0,0,round_and_front,34,7,0.03628775477409363,0.03634781762957573
21755,o,L,b,ob-L,0,1,1,round_and_front,34,7,0.062277957797050476,0.04394799470901489
21756,u,L,b,ub-L,0,1,1,round_and_front,34,7,0.06731002777814865,0.04983401298522949
21757,y,L,b,yb-L,1,1,1,round_and_front,34,7,0.10745061933994293,0.09091781824827194
21758,ø,L,b,øb-L,1,1,1,round_and_front,34,7,0.07782768458127975,0.09911540150642395
21759,ɯ,L,b,ɯb-L,0,0,1,round_and_front,34,7,0.056023772805929184,0.04770604893565178
21760,i,H,g,ig-H,1,0,1,round_and_front,34,7,0.27056366205215454,0.04548140987753868
21761,a,H,g,ag-H,0,0,0,round_and_front,34,7,0.535253643989563,0.03603528439998627
21762,e,H,g,eg-H,1,0,0,round_and_front,34,7,0.4002169072628021,0.01981162838637829
21763,o,H,g,og-H,0,1,1,round_and_front,34,7,0.385565847158432,0.09408823400735855
21764,u,H,g,ug-H,0,1,1,round_and_front,34,7,0.40723615884780884,0.08499137312173843
21765,y,H,g,yg-H,1,1,1,round_and_front,34,7,0.4395638406276703,0.08266124129295349
21766,ø,H,g,øg-H,1,1,1,round_and_front,34,7,0.451310932636261,0.08217857778072357
21767,ɯ,H,g,ɯg-H,0,0,1,round_and_front,34,7,0.18226869404315948,0.03485378995537758
21768,i,L,g,ig-L,1,0,1,round_and_front,34,7,0.30318284034729004,0.02399592660367489
21769,a,L,g,ag-L,0,0,0,round_and_front,34,7,0.37362244725227356,0.046784061938524246
21770,e,L,g,eg-L,1,0,0,round_and_front,34,7,0.4103403091430664,0.041115254163742065
21771,o,L,g,og-L,0,1,1,round_and_front,34,7,0.27392706274986267,0.01359198521822691
21772,u,L,g,ug-L,0,1,1,round_and_front,34,7,0.2713282108306885,0.023443639278411865
21773,y,L,g,yg-L,1,1,1,round_and_front,34,7,0.39616578817367554,0.0811106413602829
21774,ø,L,g,øg-L,1,1,1,round_and_front,34,7,0.4257425367832184,0.08833467960357666
21775,ɯ,L,g,ɯg-L,0,0,1,round_and_front,34,7,0.13468053936958313,0.05390278622508049
21776,i,H,d,id-H,1,0,1,round_and_front,34,7,0.5112978219985962,0.009250029921531677
21777,a,H,d,ad-H,0,0,0,round_and_front,34,7,0.3043636083602905,0.02405979298055172
21778,e,H,d,ed-H,1,0,0,round_and_front,34,7,0.3975417912006378,0.02537333033978939
21779,o,H,d,od-H,0,1,1,round_and_front,34,7,0.3108649253845215,0.03755095228552818
21780,u,H,d,ud-H,0,1,1,round_and_front,34,7,0.47836780548095703,0.025029459968209267
21781,y,H,d,yd-H,1,1,1,round_and_front,34,7,0.6140658259391785,0.07101573795080185
21782,ø,H,d,ød-H,1,1,1,round_and_front,34,7,0.46509069204330444,0.054194480180740356
21783,ɯ,H,d,ɯd-H,0,0,1,round_and_front,34,7,0.27563536167144775,0.022627457976341248
21784,i,L,d,id-L,1,0,1,round_and_front,34,7,0.6717525720596313,0.043447185307741165
21785,a,L,d,ad-L,0,0,0,round_and_front,34,7,0.17507000267505646,0.012053648941218853
21786,e,L,d,ed-L,1,0,0,round_and_front,34,7,0.6175086498260498,0.03057592175900936
21787,o,L,d,od-L,0,1,1,round_and_front,34,7,0.2275070995092392,0.06173024699091911
21788,u,L,d,ud-L,0,1,1,round_and_front,34,7,0.28150004148483276,0.06801632791757584
21789,y,L,d,yd-L,1,1,1,round_and_front,34,7,0.6110041737556458,0.06643866747617722
21790,ø,L,d,ød-L,1,1,1,round_and_front,34,7,0.5326652526855469,0.07123034447431564
21791,ɯ,L,d,ɯd-L,0,0,1,round_and_front,34,7,0.1839776188135147,0.08511839061975479
21792,i,H,b,ib-H,1,0,1,round_and_front,35,7,0.0013814157573506236,0.060518715530633926
21793,a,H,b,ab-H,0,0,0,round_and_front,35,7,2.2858943339088e-05,0.06382786482572556
21794,e,H,b,eb-H,1,0,0,round_and_front,35,7,0.0008554775267839432,0.0435183048248291
21795,o,H,b,ob-H,0,1,1,round_and_front,35,7,0.008509993553161621,0.04464980959892273
21796,u,H,b,ub-H,0,1,1,round_and_front,35,7,0.02294236049056053,0.03316725790500641
21797,y,H,b,yb-H,1,1,1,round_and_front,35,7,0.024225132539868355,0.040031131356954575
21798,ø,H,b,øb-H,1,1,1,round_and_front,35,7,0.012446071021258831,0.05279940366744995
21799,ɯ,H,b,ɯb-H,0,0,1,round_and_front,35,7,0.0005816780612803996,0.07875078171491623
21800,i,L,b,ib-L,1,0,1,round_and_front,35,7,0.0004324174369685352,0.06206155940890312
21801,a,L,b,ab-L,0,0,0,round_and_front,35,7,9.367838174512144e-06,0.017324507236480713
21802,e,L,b,eb-L,1,0,0,round_and_front,35,7,0.00023977535602170974,0.06228344514966011
21803,o,L,b,ob-L,0,1,1,round_and_front,35,7,0.002831825753673911,0.0341838002204895
21804,u,L,b,ub-L,0,1,1,round_and_front,35,7,0.006006499752402306,0.053470510989427567
21805,y,L,b,yb-L,1,1,1,round_and_front,35,7,0.009205669164657593,0.06540089100599289
21806,ø,L,b,øb-L,1,1,1,round_and_front,35,7,0.004446289502084255,0.048684339970350266
21807,ɯ,L,b,ɯb-L,0,0,1,round_and_front,35,7,0.00015165924560278654,0.03634953498840332
21808,i,H,g,ig-H,1,0,1,round_and_front,35,7,0.203888937830925,0.027978137135505676
21809,a,H,g,ag-H,0,0,0,round_and_front,35,7,0.0008589999051764607,0.03506232425570488
21810,e,H,g,eg-H,1,0,0,round_and_front,35,7,0.04084087535738945,0.03115461766719818
21811,o,H,g,og-H,0,1,1,round_and_front,35,7,0.16310203075408936,0.03913030028343201
21812,u,H,g,ug-H,0,1,1,round_and_front,35,7,0.33820849657058716,0.04790947213768959
21813,y,H,g,yg-H,1,1,1,round_and_front,35,7,0.5243188142776489,0.05551180616021156
21814,ø,H,g,øg-H,1,1,1,round_and_front,35,7,0.32226836681365967,0.06404580920934677
21815,ɯ,H,g,ɯg-H,0,0,1,round_and_front,35,7,0.020765060558915138,0.03142997995018959
21816,i,L,g,ig-L,1,0,1,round_and_front,35,7,0.1570626199245453,0.0269895251840353
21817,a,L,g,ag-L,0,0,0,round_and_front,35,7,0.00013174969353713095,0.03917519375681877
21818,e,L,g,eg-L,1,0,0,round_and_front,35,7,0.0279801394790411,0.02016068436205387
21819,o,L,g,og-L,0,1,1,round_and_front,35,7,0.046702925115823746,0.05697254464030266
21820,u,L,g,ug-L,0,1,1,round_and_front,35,7,0.08307889103889465,0.06510573625564575
21821,y,L,g,yg-L,1,1,1,round_and_front,35,7,0.18037402629852295,0.03360388055443764
21822,ø,L,g,øg-L,1,1,1,round_and_front,35,7,0.11338136345148087,0.030634945258498192
21823,ɯ,L,g,ɯg-L,0,0,1,round_and_front,35,7,0.008066247217357159,0.032140035182237625
21824,i,H,d,id-H,1,0,1,round_and_front,35,7,0.3238627016544342,0.010066474787890911
21825,a,H,d,ad-H,0,0,0,round_and_front,35,7,0.00030927371699362993,0.08392006903886795
21826,e,H,d,ed-H,1,0,0,round_and_front,35,7,0.0425616092979908,0.03452439606189728
21827,o,H,d,od-H,0,1,1,round_and_front,35,7,0.1395357996225357,0.030552446842193604
21828,u,H,d,ud-H,0,1,1,round_and_front,35,7,0.33775079250335693,0.022940292954444885
21829,y,H,d,yd-H,1,1,1,round_and_front,35,7,0.5273972153663635,0.06792058050632477
21830,ø,H,d,ød-H,1,1,1,round_and_front,35,7,0.2796448767185211,0.06555957347154617
21831,ɯ,H,d,ɯd-H,0,0,1,round_and_front,35,7,0.07557273656129837,0.040310587733983994
21832,i,L,d,id-L,1,0,1,round_and_front,35,7,0.24261842668056488,0.03486388921737671
21833,a,L,d,ad-L,0,0,0,round_and_front,35,7,0.0001245402090717107,0.03230595588684082
21834,e,L,d,ed-L,1,0,0,round_and_front,35,7,0.024780312553048134,0.024416735395789146
21835,o,L,d,od-L,0,1,1,round_and_front,35,7,0.019457826390862465,0.03389865159988403
21836,u,L,d,ud-L,0,1,1,round_and_front,35,7,0.046213407069444656,0.050424974411726
21837,y,L,d,yd-L,1,1,1,round_and_front,35,7,0.16295592486858368,0.053449343889951706
21838,ø,L,d,ød-L,1,1,1,round_and_front,35,7,0.06634508818387985,0.031533509492874146
21839,ɯ,L,d,ɯd-L,0,0,1,round_and_front,35,7,0.01040317676961422,0.0755777582526207
21840,i,H,b,ib-H,1,0,1,round_and_front,36,7,0.07701456546783447,0.020114198327064514
21841,a,H,b,ab-H,0,0,0,round_and_front,36,7,0.24191656708717346,0.06393762677907944
21842,e,H,b,eb-H,1,0,0,round_and_front,36,7,0.08752911537885666,0.038069482892751694
21843,o,H,b,ob-H,0,1,1,round_and_front,36,7,0.10939228534698486,0.06183946505188942
21844,u,H,b,ub-H,0,1,1,round_and_front,36,7,0.14650550484657288,0.03533778712153435
21845,y,H,b,yb-H,1,1,1,round_and_front,36,7,0.290759414434433,0.04178059473633766
21846,ø,H,b,øb-H,1,1,1,round_and_front,36,7,0.17642100155353546,0.01899801194667816
21847,ɯ,H,b,ɯb-H,0,0,1,round_and_front,36,7,0.15222789347171783,0.01226054597645998
21848,i,L,b,ib-L,1,0,1,round_and_front,36,7,0.07379836589097977,0.08675465732812881
21849,a,L,b,ab-L,0,0,0,round_and_front,36,7,0.08507475256919861,0.01760643720626831
21850,e,L,b,eb-L,1,0,0,round_and_front,36,7,0.0835917741060257,0.07030931115150452
21851,o,L,b,ob-L,0,1,1,round_and_front,36,7,0.017052672803401947,0.044024091213941574
21852,u,L,b,ub-L,0,1,1,round_and_front,36,7,0.019313612952828407,0.05207693576812744
21853,y,L,b,yb-L,1,1,1,round_and_front,36,7,0.1720275580883026,0.10912961512804031
21854,ø,L,b,øb-L,1,1,1,round_and_front,36,7,0.13240057229995728,0.08008936047554016
21855,ɯ,L,b,ɯb-L,0,0,1,round_and_front,36,7,0.026369664818048477,0.04297385737299919
21856,i,H,g,ig-H,1,0,1,round_and_front,36,7,0.45155811309814453,0.035042453557252884
21857,a,H,g,ag-H,0,0,0,round_and_front,36,7,0.7138391137123108,0.04942740127444267
21858,e,H,g,eg-H,1,0,0,round_and_front,36,7,0.5149423480033875,0.04144147410988808
21859,o,H,g,og-H,0,1,1,round_and_front,36,7,0.06792546063661575,0.1418018490076065
21860,u,H,g,ug-H,0,1,1,round_and_front,36,7,0.07907440513372421,0.11404574662446976
21861,y,H,g,yg-H,1,1,1,round_and_front,36,7,0.1708473265171051,0.09018641710281372
21862,ø,H,g,øg-H,1,1,1,round_and_front,36,7,0.18872828781604767,0.08602259308099747
21863,ɯ,H,g,ɯg-H,0,0,1,round_and_front,36,7,0.19643157720565796,0.057073935866355896
21864,i,L,g,ig-L,1,0,1,round_and_front,36,7,0.7204761505126953,0.026795417070388794
21865,a,L,g,ag-L,0,0,0,round_and_front,36,7,0.7362034916877747,0.04392488673329353
21866,e,L,g,eg-L,1,0,0,round_and_front,36,7,0.835146427154541,0.016575247049331665
21867,o,L,g,og-L,0,1,1,round_and_front,36,7,0.38548046350479126,0.04731283709406853
21868,u,L,g,ug-L,0,1,1,round_and_front,36,7,0.4919898509979248,0.061174094676971436
21869,y,L,g,yg-L,1,1,1,round_and_front,36,7,0.521117627620697,0.06350856274366379
21870,ø,L,g,øg-L,1,1,1,round_and_front,36,7,0.4522506594657898,0.04091258719563484
21871,ɯ,L,g,ɯg-L,0,0,1,round_and_front,36,7,0.3923521339893341,0.05725763365626335
21872,i,H,d,id-H,1,0,1,round_and_front,36,7,0.4291510581970215,0.034096378833055496
21873,a,H,d,ad-H,0,0,0,round_and_front,36,7,0.375162810087204,0.060089096426963806
21874,e,H,d,ed-H,1,0,0,round_and_front,36,7,0.2079700231552124,0.027620429173111916
21875,o,H,d,od-H,0,1,1,round_and_front,36,7,0.1799486130475998,0.021543940529227257
21876,u,H,d,ud-H,0,1,1,round_and_front,36,7,0.2268824577331543,0.05227701738476753
21877,y,H,d,yd-H,1,1,1,round_and_front,36,7,0.4521426856517792,0.03322983160614967
21878,ø,H,d,ød-H,1,1,1,round_and_front,36,7,0.392334520816803,0.026165863499045372
21879,ɯ,H,d,ɯd-H,0,0,1,round_and_front,36,7,0.4155927896499634,0.029506603255867958
21880,i,L,d,id-L,1,0,1,round_and_front,36,7,0.6169424653053284,0.046527713537216187
21881,a,L,d,ad-L,0,0,0,round_and_front,36,7,0.24356597661972046,0.08025729656219482
21882,e,L,d,ed-L,1,0,0,round_and_front,36,7,0.5302250385284424,0.04177573323249817
21883,o,L,d,od-L,0,1,1,round_and_front,36,7,0.20444750785827637,0.05876147747039795
21884,u,L,d,ud-L,0,1,1,round_and_front,36,7,0.20154280960559845,0.05916750431060791
21885,y,L,d,yd-L,1,1,1,round_and_front,36,7,0.5416747331619263,0.05313779041171074
21886,ø,L,d,ød-L,1,1,1,round_and_front,36,7,0.5773745179176331,0.07177210599184036
21887,ɯ,L,d,ɯd-L,0,0,1,round_and_front,36,7,0.4446675181388855,0.04926788806915283
21888,i,H,b,ib-H,1,0,1,round_and_front,37,7,0.0375533327460289,0.058458853513002396
21889,a,H,b,ab-H,0,0,0,round_and_front,37,7,0.0009413131629116833,0.05266910418868065
21890,e,H,b,eb-H,1,0,0,round_and_front,37,7,0.025235719978809357,0.03382650390267372
21891,o,H,b,ob-H,0,1,1,round_and_front,37,7,0.008902664296329021,0.016098374500870705
21892,u,H,b,ub-H,0,1,1,round_and_front,37,7,0.015209667384624481,0.027215495705604553
21893,y,H,b,yb-H,1,1,1,round_and_front,37,7,0.09127449244260788,0.046531710773706436
21894,ø,H,b,øb-H,1,1,1,round_and_front,37,7,0.05767263472080231,0.041293349117040634
21895,ɯ,H,b,ɯb-H,0,0,1,round_and_front,37,7,0.004250523168593645,0.0873662456870079
21896,i,L,b,ib-L,1,0,1,round_and_front,37,7,0.043142322450876236,0.040107857435941696
21897,a,L,b,ab-L,0,0,0,round_and_front,37,7,0.003907892853021622,0.06074458360671997
21898,e,L,b,eb-L,1,0,0,round_and_front,37,7,0.029385803267359734,0.035430002957582474
21899,o,L,b,ob-L,0,1,1,round_and_front,37,7,0.021880343556404114,0.0488048791885376
21900,u,L,b,ub-L,0,1,1,round_and_front,37,7,0.027929941192269325,0.056154269725084305
21901,y,L,b,yb-L,1,1,1,round_and_front,37,7,0.18067927658557892,0.07216713577508926
21902,ø,L,b,øb-L,1,1,1,round_and_front,37,7,0.13065192103385925,0.07060974836349487
21903,ɯ,L,b,ɯb-L,0,0,1,round_and_front,37,7,0.004479359835386276,0.014948288910090923
21904,i,H,g,ig-H,1,0,1,round_and_front,37,7,0.23121711611747742,0.062187522649765015
21905,a,H,g,ag-H,0,0,0,round_and_front,37,7,0.007297423668205738,0.0446169413626194
21906,e,H,g,eg-H,1,0,0,round_and_front,37,7,0.21606692671775818,0.07485155761241913
21907,o,H,g,og-H,0,1,1,round_and_front,37,7,0.27704596519470215,0.11841533333063126
21908,u,H,g,ug-H,0,1,1,round_and_front,37,7,0.45499393343925476,0.09848328679800034
21909,y,H,g,yg-H,1,1,1,round_and_front,37,7,0.3000228703022003,0.12274263054132462
21910,ø,H,g,øg-H,1,1,1,round_and_front,37,7,0.2502540647983551,0.1503281593322754
21911,ɯ,H,g,ɯg-H,0,0,1,round_and_front,37,7,0.37706151604652405,0.049172792583703995
21912,i,L,g,ig-L,1,0,1,round_and_front,37,7,0.48993369936943054,0.00906789768487215
21913,a,L,g,ag-L,0,0,0,round_and_front,37,7,0.02770043909549713,0.06841892004013062
21914,e,L,g,eg-L,1,0,0,round_and_front,37,7,0.4442311227321625,0.051704034209251404
21915,o,L,g,og-L,0,1,1,round_and_front,37,7,0.4158916175365448,0.02329188585281372
21916,u,L,g,ug-L,0,1,1,round_and_front,37,7,0.4836390018463135,0.022941818460822105
21917,y,L,g,yg-L,1,1,1,round_and_front,37,7,0.5162855386734009,0.0780465379357338
21918,ø,L,g,øg-L,1,1,1,round_and_front,37,7,0.48679912090301514,0.05912543833255768
21919,ɯ,L,g,ɯg-L,0,0,1,round_and_front,37,7,0.501803457736969,0.06418579071760178
21920,i,H,d,id-H,1,0,1,round_and_front,37,7,0.42562463879585266,0.01575724221765995
21921,a,H,d,ad-H,0,0,0,round_and_front,37,7,0.0037843671161681414,0.05369926989078522
21922,e,H,d,ed-H,1,0,0,round_and_front,37,7,0.14198744297027588,0.03879750147461891
21923,o,H,d,od-H,0,1,1,round_and_front,37,7,0.13212397694587708,0.021427258849143982
21924,u,H,d,ud-H,0,1,1,round_and_front,37,7,0.21338704228401184,0.03227989375591278
21925,y,H,d,yd-H,1,1,1,round_and_front,37,7,0.41781315207481384,0.07134396582841873
21926,ø,H,d,ød-H,1,1,1,round_and_front,37,7,0.236977681517601,0.042622145265340805
21927,ɯ,H,d,ɯd-H,0,0,1,round_and_front,37,7,0.32237669825553894,0.034716520458459854
21928,i,L,d,id-L,1,0,1,round_and_front,37,7,0.6447745561599731,0.02432340383529663
21929,a,L,d,ad-L,0,0,0,round_and_front,37,7,0.16951285302639008,0.07322299480438232
21930,e,L,d,ed-L,1,0,0,round_and_front,37,7,0.4270928204059601,0.017241666093468666
21931,o,L,d,od-L,0,1,1,round_and_front,37,7,0.4011456370353699,0.014457404613494873
21932,u,L,d,ud-L,0,1,1,round_and_front,37,7,0.4052402973175049,0.010426799766719341
21933,y,L,d,yd-L,1,1,1,round_and_front,37,7,0.5931583046913147,0.04528896138072014
21934,ø,L,d,ød-L,1,1,1,round_and_front,37,7,0.601370096206665,0.07081267237663269
21935,ɯ,L,d,ɯd-L,0,0,1,round_and_front,37,7,0.764819860458374,0.08386880159378052
21936,i,H,b,ib-H,1,0,1,round_and_front,38,7,0.016946181654930115,0.06565617024898529
21937,a,H,b,ab-H,0,0,0,round_and_front,38,7,0.005222308449447155,0.06396885216236115
21938,e,H,b,eb-H,1,0,0,round_and_front,38,7,0.02318437024950981,0.060317035764455795
21939,o,H,b,ob-H,0,1,1,round_and_front,38,7,0.06915049999952316,0.014509037137031555
21940,u,H,b,ub-H,0,1,1,round_and_front,38,7,0.08703374862670898,0.008826340548694134
21941,y,H,b,yb-H,1,1,1,round_and_front,38,7,0.16261816024780273,0.011974032036960125
21942,ø,H,b,øb-H,1,1,1,round_and_front,38,7,0.19415849447250366,0.02339107356965542
21943,ɯ,H,b,ɯb-H,0,0,1,round_and_front,38,7,0.007432762999087572,0.03024185262620449
21944,i,L,b,ib-L,1,0,1,round_and_front,38,7,0.013608148321509361,0.051128845661878586
21945,a,L,b,ab-L,0,0,0,round_and_front,38,7,0.0003923683543689549,0.018185675144195557
21946,e,L,b,eb-L,1,0,0,round_and_front,38,7,0.015100198797881603,0.05512161925435066
21947,o,L,b,ob-L,0,1,1,round_and_front,38,7,0.0031799636781215668,0.0466291718184948
21948,u,L,b,ub-L,0,1,1,round_and_front,38,7,0.004114849492907524,0.036352258175611496
21949,y,L,b,yb-L,1,1,1,round_and_front,38,7,0.048108551651239395,0.0422469861805439
21950,ø,L,b,øb-L,1,1,1,round_and_front,38,7,0.053340762853622437,0.04631492495536804
21951,ɯ,L,b,ɯb-L,0,0,1,round_and_front,38,7,0.0005238277954049408,0.06313351541757584
21952,i,H,g,ig-H,1,0,1,round_and_front,38,7,0.3488055467605591,0.033756762742996216
21953,a,H,g,ag-H,0,0,0,round_and_front,38,7,0.0871967226266861,0.04840889573097229
21954,e,H,g,eg-H,1,0,0,round_and_front,38,7,0.25860506296157837,0.05301904305815697
21955,o,H,g,og-H,0,1,1,round_and_front,38,7,0.34153908491134644,0.030070699751377106
21956,u,H,g,ug-H,0,1,1,round_and_front,38,7,0.37289226055145264,0.02351737581193447
21957,y,H,g,yg-H,1,1,1,round_and_front,38,7,0.46624618768692017,0.039920538663864136
